smiles_A,static_polarizability,static_polarizability_pred,static_polarizability_original,static_polarizability_pred_original,error
CC1=CC(=C2C=C1N(C(=S)S2)COC)C=O,0.31155778894472363,0.77744454,270.921267871011,634.4408,1.3417902953285403
CC1=CC(=CC(=C1OCC2=CC=CC=C2)Cl)C3=CC=C(C=C3)/C=C/C(=O)OC,0.31155778894472363,0.23368797,270.921267871011,210.16144,0.22427117058841717
CCOC(=O)/C=C/C1=CN=C(C=C1)N([C@@H1]2CCN(C2)CC3CCCC3)CC4CCC4OCC5CC5,0.3165829145728643,0.29626378,274.842245107371,258.98773,0.05768586691461305
CCOC(=O)/C=C/C1=CN=C(C=C1)N[C@@H1]2CCN(C2)CCOC3=CC=CC=C3Cl,0.3165829145728643,0.21835828,274.842245107371,198.20007,0.27885877527758574
CCOC(=O)/C=C/C1=CN=C(C=C1)N([C@@H1]2CCN(C2)CCOC3=CC=CC=C3Cl)O,0.3165829145728643,0.23796245,274.842245107371,213.4967,0.22320273574334618
CCOC(=O)/C=C/C1=CN=C(C=C1)N([C@@H1]2CCN(C2)CC3CCCC3)CC4CCC4OO,0.3165829145728643,0.15637168,274.842245107371,149.83351,0.4548381334390407
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC(=C(C=C3OC)O)COC,0.32160804020100503,0.2746283,278.76322234373106,242.10614,0.1314989900705482
CCOC(=O)/C=C/C1=C(C=C(C=C1)OCC2=CC=CC=C2)OC3=C(C=C(C=N3)C(F)(F)F)F,0.32160804020100503,0.24992621,278.76322234373106,222.83173,0.20064159037645776
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC(=C(C=C3)OCO)C,0.32160804020100503,0.23825222,278.76322234373106,213.72281,0.2333177703967056
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC(=C(C=C3Cl)Cl)C,0.32160804020100503,0.28013784,278.76322234373106,246.40508,0.11607753346526256
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=CC(=C(C=C2)CS)C=O)C=O,0.32663316582914576,0.23066556,282.6841995800911,207.80313,0.2648930098951636
CCCCOC1=CC=C(C=C1)OC(=O)/C=C/C2=C(C=C(C=C2)OCCC3OCCO3)OC,0.32663316582914576,0.24422637,282.6841995800911,218.38428,0.2274620312414151
CCCCOC1=C(C=C(C=C1)/C=C(/C#N)/C(=O)OCCCN2C(=O)C=C(C2)C)C(CCF)F,0.32663316582914576,0.23111653,282.6841995800911,208.15501,0.2636482182333268
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=CC(=C(C=C2)CS)C=O)OCC=O,0.32663316582914576,0.25892752,282.6841995800911,229.85521,0.1868834208207575
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=CC(=C(C=C2)CS)C=O)ONNOC,0.32663316582914576,0.21012324,282.6841995800911,191.77448,0.3215946438374529
CC=NC1=C(C=CC=C1OC/C=C/C(=O)OC2=CC=CC=C2)/NC3=NC=CC=N3,0.3316582914572864,0.24061811,286.6051768164511,215.56885,0.24785431285386195
CC=CC1=CC=CC=C1OCC(=O)N/N=C/C2=C(C=CC(=C2)Br)Cl,0.3316582914572864,0.7943607,286.6051768164511,647.64,1.259694056619228
CC=CC1=CC=C(C=C1OCC(=O)N/N=C/C2=CC=CC(=C2)Br)Cl,0.3316582914572864,0.805911,286.6051768164511,656.65247,1.2911395848263016
CC(=O)C1=C(C=C(C=C1)C2=NC(=CS2)C3=CC=CC=C3)C(F)(F)F,0.3316582914572864,0.9432663,286.6051768164511,763.8273,1.6650853937540215
CC1=C(C=CC(=C1)C(=CN(C)C)C(=O)OCC2=CC=CC=C2)C(C)(C)CCC,0.33668341708542715,0.20380491,290.5261540528111,186.84445,0.3568756227353879
C1C=C(C(=C1)C(=O)C2=CC3=C(S2)C=C(C=C3)OC)OC4=CC=C(C=C4)/C=N/N/NC(=O)C=NC,0.33668341708542715,0.6257482,290.5261540528111,516.076,0.7763495009668573
CC1=C(C=CC(=C1)C(=CN(C)C)C(=O)OCC2=CC=CC=C2)C=CC(=O)OCC3=CCC(=O)C3C=CCC(=O)O,0.33668341708542715,0.17240423,290.5261540528111,162.34329,0.4412093714398677
CC1=C(C=CC(=C1)C(=CN(C)C)C(=O)OCC2=CC=CC=C2)C=CC(=O)OCC=CC=C=O,0.33668341708542715,0.21696508,290.5261540528111,197.11299,0.3215309927065047
CC1=C(C=CC(=C1)C(=CN(C)C)C(=O)OCC2=CC=CC=C2)C(F)(F)F,0.33668341708542715,0.17271239,290.5261540528111,162.58374,0.44038174200033997
COC(=O)/C=C/C1=CC(=NN1CC2=C(C=C(C=C2)Cl)Cl)OCCCO,0.3417085427135678,0.17043963,294.44713128917107,160.81038,0.45385652655453645
C=CC(=O)OCCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)C3=CC=CC=C3)C#N,0.3417085427135678,0.25185186,294.44713128917107,224.33426,0.2381170159444053
C1OC2=C1C=C(C=C2)/C=C/C(=O)OC3=COC(=CC3=O)CSC=NC=NN,0.3417085427135678,0.22733289,294.44713128917107,205.20273,0.30309143317834336
COC1=C(C=C(C=C1)/C=C(/C#N)/C(=O)OCCOC2=C(C=C(C=N2)Cl)Cl)OC=O,0.3417085427135678,0.18208069,294.44713128917107,169.89359,0.4230081832985196
CC1=CC=CC(=C1)C=C(C(=O)OC)NC(=O)OCC2=CC=CC=C2,0.34673366834170855,0.1746253,298.3681085255311,164.07635,0.4500874916179962
CCOC(=O)/C=C/C1=CC(=CS1)CC2=C(C=C(C=C2)Cl)OCC3=CC=CC=C3OC,0.34673366834170855,0.24063796,298.3681085255311,215.58434,0.2774551663965753
CCCCCCCNC(=O)N(C)C1=CC(=C(C=C1)C2)CC=C(C=C2)C=CC(=O)OCC3C(=O)C=CC(C(=O)OO)OCCC3,0.34673366834170855,0.16775638,298.3681085255311,158.7167,0.46805070385501885
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=C(C=C(C3)F)F,0.34673366834170855,0.23506838,298.3681085255311,211.23854,0.29202037813857523
CCCCCCCNC(=O)N(C)C1=CC(=C(C=C1)C)C2=CC=C(C=C2)/C=C/C(=O)OCC,0.34673366834170855,0.26465905,298.3681085255311,234.32738,0.2146366497501031
CCOC(=O)/C=C/C1=CN=C(C=C1)N([C@@H1]2CCN(C2)CC3=CC(=CC=C3)CF)CF,0.35175879396984927,0.2129901,302.28908576189116,194.01143,0.3581924125906819
CCOC(=O)/C=C/C1=CN=C(C=C1)N([C@@H1]2CCN(C2)CC3=CC(=CC=C3)Cl)CF,0.35175879396984927,0.21718317,302.28908576189116,197.28316,0.3473692348124339
CCOC(=O)/C=C/C1=CN=C(C=C1)N([C@@H1]2CCN(C2)CC3=CC(=CC=C3)Cl)F,0.35175879396984927,0.2152763,302.28908576189116,195.79529,0.3522912426942113
CC(C=CC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2OC(=O)/C=C/C3=CC=CC=C3)C#CC(=O)OCOCC(C)C(F)(F)F,0.35678391959798994,0.18133023,306.21006299825115,169.30803,0.4470853520716213
CC(=CC[C@@H1]1[C@@](O1)(C2)[C@H1]3[C@@H1]([C@@H1](CC[C@]3CO2)C(=O)/C4=C/C=CC4=CC=CC/O)OO)CCCC,0.35678391959798994,0.42613047,306.21006299825115,360.3194,0.17670658320172233
CC(C)(C)OC(=O)/C=C/C1=CC=CC(=N1)/C=C/C(=O)C2=CC(=CC=C2)NC(F)(F)F,0.35678391959798994,0.22255534,306.21006299825115,201.47493,0.34203687548073497
CC=CC(=O)OCC1=CC=C(C=C1)C2=C(C(=C(C=C2)NC)C)CCOC=CC/C(=O)OCC,0.35678391959798994,0.19643888,306.21006299825115,181.09692,0.40858598161367643
CC=CCC/C=C/CC/C=C/CC/C(=C/COC(=O)/C=C/C1=CC=C(C=C1)O)OOCOC,0.35678391959798994,0.14176503,306.21006299825115,138.43631,0.5479041137350088
CCCCOCCOC1=CC=C(C=C1)C2=CC=C(C=C2)N3CCC(C3)CC,0.36180904522613067,0.705716,310.1310402346112,578.47284,0.8652529553889851
CCCOCCOC1=CC=C(C=C1)C2=CC=C(C=C2)N3CCC(C3)CC,0.36180904522613067,0.69983447,310.1310402346112,573.8836,0.8504552318364964
CC1=CC(=CC=C1)NC(=O)COC(=O)/C=C/C2=CC=C(C=C2)OCC=O,0.36683417085427134,0.1997298,314.0520174709712,183.66475,0.41517729889289906
CC1=C(C(=CC=C1)NC(=O)COC(=O)/C=C/C2=CC3=C(C=C2)OCC(=O)N3CC(C)CC)C,0.36683417085427134,0.23831645,314.0520174709712,213.77292,0.3193072904843492
CCOC(=O)/C=C(/C1=C(C=CC(=C1)[N+1](=O)[O-1])N2C(=O)C3=CC=CC=C3)C2=O,0.36683417085427134,0.19189227,314.0520174709712,177.54932,0.43464997347879974
CC1=CC(=NC=N1)NC2=C(C=C(C=N2)/C=C/C(=O)OC)OCC3=CC=CC=C3,0.36683417085427134,0.23280734,314.0520174709712,209.4743,0.33299487809027967
CC1=CC=CC(=C1)N2CCN(CC2)C3=CC=C(C=C3)/C=C/C(=O)OCC,0.37185929648241206,0.21248484,317.9729947073312,193.61717,0.39108925769177316
CC1=CC=CC(=C1)NCC(COC2=C(C=C(C=C2)/C=C/C(=O)OC)OC)C(C)C(C)CC,0.37185929648241206,0.24294233,317.9729947073312,217.38239,0.31634953636868
CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N/N=C/C2=C(C=CC(=C2)Br)Cl,0.3768844221105528,0.6084099,321.8939719436912,502.54736,0.5612201752232888
CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C3=C2)OCCO3)/C(=O)OC,0.3768844221105528,0.14107764,321.8939719436912,137.89996,0.5715981801516027
CCCCCCCNC(=O)N(C)C1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C/C(=O)OC)CC=N,0.38190954773869346,0.26147035,325.81494918005126,231.83931,0.2884325588011488
CCCCCCNC(=O)N(C)C1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C/C(=O)OC)CC,0.38190954773869346,0.23912615,325.81494918005126,214.40471,0.34194330431468095
CCCCCCCNC(=O)N(C)C1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C/C(=O)OC)CC(=O)N,0.38190954773869346,0.2511217,325.81494918005126,223.76453,0.3132159008347675
CCCCCCCNC(=O)N(C)C1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C/C(=O)OC)CC(F)(F)F,0.38190954773869346,0.25832543,325.81494918005126,229.38542,0.29596409762595904
C1=CC=CC=C1CCOC(=O)/C=C/C2=CC(=CC=C2)[N+1](=O)[O-1],0.3869346733668342,0.14968044,329.73592641641125,144.6125,0.5614293394613844
C1=CC(=CC=C1CCO[C@H1]2[C@@H1]([C@H1]([C@H1]([C@@H1](O2)O[C@@H1][C@H1]([C@@H1]OCCC)CCOOOOCCC=C(C)CCCC)C)O)CCCCC)CC(C)COCCCCCCC,0.3869346733668342,0.3665838,329.73592641641125,313.85666,0.04815752912775126
C1=CC=CC=C1CCOC(=O)/C=C/C2=CC(=C(C=C2)O)O,0.3869346733668342,0.14598763,329.73592641641125,141.7311,0.5701678737264297
C12=CC=CC=C1CCOC(=O)/C=C/C3=CC(=C(C=C3)Cl)O[C@H1][C@@H1]([C@H1][C@@H1]([C@H1]2C)F)CF,0.3869346733668342,0.22969404,329.73592641641125,207.04507,0.3720882140048607
CCOC(=O)/C=C/C1=CC=C(C=C1)CNC(=O)CCCNC2=C(C=C(C=C2)C(F)F)F,0.3919597989949749,0.20146006,333.6569036527713,185.01483,0.44549377064438256
CCOC(=O)/C=C/C1=CC=C(C=C1)CNC(=O)CNC2=C(C=C(C=C2)C(F)F)F,0.3919597989949749,0.17873082,333.6569036527713,167.27977,0.4986473588103995
CCOC(=O)/C(=C/C1=CC=C(C=C1)C2=NC(=CC=C2)NC/C(=O)C3=C4C=CC=C3S4)C=O,0.3919597989949749,0.23507515,333.6569036527713,211.24382,0.3668831129288844
CCOC(=O)/C=C/C1=CC=C(C=C1)CNC(=O)CN(CC)C2=CC=C(C=C2)C(C(F)F)F,0.3919597989949749,0.21184158,333.6569036527713,193.11526,0.4212160372573962
CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCCC2)NC(=O)OC(C)C(C)CC,0.3969849246231156,0.2346015,337.5778808891313,210.87424,0.3753315930974664
CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCCC2)NC(=O)C=CC3=CC(=CC=C3)C=N,0.3969849246231156,0.26757127,337.5778808891313,236.59972,0.2991255364144297
CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCCC2)NC(=O)C3=CC4=CC(=CC=C4)C3CCCF,0.3969849246231156,0.3026407,337.5778808891313,263.9635,0.21806636062374454
CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCCC2)NC(=O)C=C3C=CC(=CC3C)NNC(C)F,0.3969849246231156,0.24395064,337.5778808891313,218.16913,0.35372208675715705
CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCCC2)NC(=O)C3=CC(=CC=C3)CF,0.3969849246231156,0.23673898,337.5778808891313,212.54207,0.3703910104487881
CC(C)(C)OC(=O)NC1=CC=CC(=C1)C2=CN=C(N=C2)C=CC(=O)OCC3=CC=CC=C3,0.4020100502512563,0.26803535,341.4988581254913,236.96182,0.3061124016330129
CC(C)(C)OC(=O)/C=C/C1=CC=CC(=N1)/C=C/C(=O)C2=CC(=CC=C2)NC=O,0.4020100502512563,0.18520036,341.4988581254913,172.32779,0.4953781390293406
CC(C)(C)OC(=O)N1C2=CC=CC(=C2)C3=C(C=NC(=C3NC)C1(O)O/C=C/C=O)OOCCC(=N)N,0.4020100502512563,0.36986235,341.4988581254913,316.41483,0.07345275712992433
CC(C)(C)OC(=O)NC1=CC=CC(=C1)C2=C(C=C(C=C2F)/C=C/C(=O)OC)C3=CC=CC=C3C=NC=CCC,0.4020100502512563,0.32976118,341.4988581254913,285.1249,0.16507800344535806
CC=C(C=CC1=NC=CC(=C1C=CC(=N)C2NC=O)C=CC2=NNC)C=O,0.40703517587939697,0.4965088,345.4198353618513,415.23383,0.20211343754653646
C=C(C)CO,0.40703517587939697,0.5341391,345.4198353618513,444.59576,0.2871170634842416
CC1=CC=CC=C1S(=O)(=O)/C(=C/NC2=CC(=C(C=C2)OC)O)C/C(=O)C=CC3C=CCS3CC,0.40703517587939697,0.77618515,345.4198353618513,633.4581,0.8338788483852441
CC1=CC=CC=C1S(=O)(=O)/C(=C/NC2=CC(=C(C=C2)OC)O)C/C(=O)C=CCCF,0.40703517587939697,0.90837884,345.4198353618513,736.60547,1.132493254124664
CCOC(=O)/C=C/C1=C(C=C(S1C2)CC=CC=C2O)CC3=CC=CC=C3,0.4120603015075377,0.16338605,349.34081259821136,155.30664,0.5554294401793145
CCOC(=O)/C=C/C1=C(C=C(CC1)NC(=O)OCC)CCCC2=C(SC=C2C(=O)NC=CCC3=O)OC=CC3C=COOC,0.4120603015075377,0.20510876,349.34081259821136,187.86182,0.46223913831014013
CCOC(=O)/C=C/C1=C(C=C(C=C1)OCCCS(=O)=O)COC2=C(C=C(C=N2)C(F)C)F,0.4120603015075377,0.205499,349.34081259821136,188.1663,0.46136752776604834
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CN=C(C=C3OC)OC,0.4120603015075377,0.26547486,349.34081259821136,234.96393,0.3274077355144411
CCOC(=O)/C=C/C1=C(C2=C(CC1)C=C(C=C2)OC)C3=CC=CC=C3OC,0.4120603015075377,0.20782155,349.34081259821136,189.97853,0.45617997086904993
CC1=CC(=CC=C1)C(=O)N/C(=C/C2=CC=C(C=C2)Cl)/C(=O)OCC(=O)C3=CC=CC=C3,0.4170854271356784,0.24280643,353.2617898345714,217.27634,0.38494243384864807
CC1=CC(=CC=C1)C(=O)N/C(=C/C2=CC(=CC=C2)[N+1](=O)[O-1])/C(=O)OC=C3C=CCC=C3,0.4170854271356784,0.3588397,353.2617898345714,307.81412,0.1286515375020135
CC1=CC(=C(C=C1)C(C)C)OCC(=O)N/N=C/C2=CC(=C(C=C2)OC(=O)/C=C/C(=O)OOCC)C,0.4170854271356784,0.15134537,353.2617898345714,145.9116,0.5869589917910745
CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C(=CNS(=O)(=O)CC3=CC=CC#C3)C=O,0.4221105527638191,0.24655175,357.1827670709314,220.19872,0.3835124885343849
CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C(=CNS(=O)(=O)CC3=CC=CC=C3)C(F)(F)F,0.4221105527638191,0.26776472,357.1827670709314,236.75066,0.33717223238568395
CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C(=CNS(=O)(=O)CC3=CC=CC=C3)CF,0.4221105527638191,0.2534363,357.1827670709314,225.57056,0.3684730131567912
CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2OCC3=C)C=CC=C3CCl,0.4221105527638191,0.2354112,357.1827670709314,211.50603,0.4078492953169893
C[C@H1](CCCC(C)C)[C@H1]1CCC2[C@@]1(CCC3C2CC=C4[C@@]3(CCC[C@@]4CCC(C)(C)CCCCCCCCCCC)C)C,0.4271356783919598,0.40330753,361.1037443072914,342.51126,0.05148792726209302
CCC(CC)C(=O)NC1=NN=C(S1)SCC2=CC(=O)C(=CO2)OC(=O)/C=C/C=CC#CC=C,0.4271356783919598,0.31556055,361.1037443072914,274.04453,0.24109198681341149
C[C@H1](CCCC(C)C)[C@H1]1CCC2[C@@]1(CCC3C2CC=C4[C@@]3(CCC[C@@]4CCC(CC(C)C)CF)C)F,0.4271356783919598,0.47809863,361.1037443072914,400.8688,0.11012087592896863
C[C@H1](CCCC(C)C)[C@H1]1CCC2[C@@]1(CC3C4C2CC=C5[C@@]4CCC[C@@]5C3C=CC(C=C)OC(=O)CC=CC=CC)C(=C)C=COOC=O,0.4271356783919598,0.3411935,361.1037443072914,294.04526,0.18570421325198638
CCCCOC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC(=CC=C2)[N+1](=O)[O-1])/C(=O)C=CC(=O)OCC=CC(CCF)(F)F,0.4321608040201005,0.20249999,365.02472154365137,185.82625,0.4909214713373233
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=C(C=C(C=C2)/C=C(/C#N)/C#N)CC)NCCO/C(=O)/C,0.4321608040201005,0.2512178,365.02472154365137,223.83952,0.3867825653867065
C123CC(C(CC1(OC2C4)C)C=CC=C4)OC(=O)/C=C/C=CC3=CC=O,0.4321608040201005,0.14683962,365.02472154365137,142.39589,0.6099006974649573
CCCCOC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC(=CC=C2)[N+1](=O)[O-1])/C(=O)C=CC(=O)OCC3=CCC(=O)C3C=O,0.4321608040201005,0.22179121,365.02472154365137,200.8787,0.44968469045751713
CCC(CC)COC(=O)/C=C/C1=CC2=C(C=C1)N=C(C(=C2C3=CC=C(C=C3)C)CF)C(=O)OOCCCC(CF)(F)F,0.4321608040201005,0.22527692,365.02472154365137,203.59851,0.4422336386390744
C[C@H1]1C[C@@H1](CC(C1)(C)C)NC2=C(C=C(C=C2)/C=C/C(=O)OC)C3=CC=CC=C3N,0.4371859296482412,0.23144937,368.9456987800114,208.4147,0.43510737743168393
C[C@H1]1C[C@@H1](CC(C1)(C)C)NC2=C(C=C(C=C2)/C=C/C(=O)OC)C3=CC=CC=C3SC=CC(C)OOCC,0.4371859296482412,0.1729095,368.9456987800114,162.73755,0.5589119229028895
C[C@H1]1C[C@@H1](CC(C1)(C)C)NC2=C(C=C(C=C2)/C=C/C(=O)OC)C3=C4C=CC=C3NC=CC(CC4)C=O,0.4371859296482412,0.28784353,368.9456987800114,252.41763,0.3158406944672152
CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)OC/C(=O)OCC/C(=O)OO)C,0.44221105527638194,0.1337682,372.86667601637146,132.1966,0.645458812113108
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)/C(=O)OCC/C(=O)OOC,0.44221105527638194,0.15491542,372.86667601637146,148.69724,0.6012053512100581
CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)C(F)(F)F)CC,0.44221105527638194,0.21025291,372.86667601637146,191.87566,0.4854041176919093
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC(=CC=C2)OCC(=O)/C=C/C(=O)OOC,0.44221105527638194,0.11852217,372.86667601637146,120.3005,0.6773632327574366
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)OCC(=O)/C=C/C(=O)OOC,0.44221105527638194,0.09398615,372.86667601637146,101.15568,0.7287081836431832
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)OCCO,0.4472361809045226,0.21463078,376.78765325273145,195.2916,0.4816932195811842
CC1=CC2=C(C=C1)N(C(=C2/C=C/C(=O)OCC3=C4)C=C(C=C3)C=O)N4CCOCC=O,0.4472361809045226,0.2307027,376.78765325273145,207.8321,0.44841051518070496
C1C2=CC3=C(C=C2)N1C(=C3/C=C/C(=O)OCC4=C)C=C(C=C4)C=O,0.4472361809045226,0.19805384,376.78765325273145,182.35703,0.5160217603410485
CC1=CC(=NC=C1N(CC2=CC=C(C=C2)/C=C/C(=O)OC(C)CC)CCC=CCS(=O)(C)ONCCF)F,0.4472361809045226,0.25513804,376.78765325273145,226.89838,0.39780835569829304
CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C(=CNS(=O)(=O)CC3=CC=CC=C3C=C)C(C(=O)CCF)F,0.45226130653266333,0.30370927,380.7086304890915,264.79727,0.30446212530476663
CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C(=CNS(=O)(=O)CC3=CC=CC=C3C=C)C(C(=O)C)F,0.45226130653266333,0.30241257,380.7086304890915,263.7855,0.3071197477071178
CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C(=CNS(=O)(=O)CC3=CC=CC=C3C=C)C(F)F,0.45226130653266333,0.3022396,380.7086304890915,263.6505,0.30747429508859814
CCOC(=O)/C=C/C1=C(C=C(C=C1)OCCOC)OC2=C(C=C(C=N2)C(F)(F)F)F,0.45226130653266333,0.19542289,380.7086304890915,180.30417,0.5263985256401006
CC(=C)[C@@H1]1CC[C@]([C@H1]1[C@H1]CC[C@@H1][C@]C2C3[C@@H1](C([C@@](O2)CCC(CCCCCC3)C)CC)CCC(CCCCC)CCCCCCCCCCCCCCCCCCCCCCCCC(CCCC)CCCCCCCCCC(C)CCCCCC(C)CCCCCC)CCCCCCCCCCC(C)CC(CCC)CCCCCCCCCCCCCCCCCCCCCCCCCCC(C)CCCCCC(CCCC)C(C)CC(C)CCCC(C)CCC(C)CCO,0.457286432160804,0.7505604,384.6296077254515,613.4638,0.5949469147217447
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)[N+1](=O)[O-1],0.457286432160804,0.21924183,384.6296077254515,198.88948,0.48290647262706937
CC(=C)C(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C23)CC(=O)OO)CCC3OC(=O)/C=C/C/C(/C)CCC(=O)OOCC=C,0.457286432160804,0.1252287,384.6296077254515,125.53344,0.6736251263167545
CC(=C)C(=O)OCCOC1=CC=C(C=C1)C2CC=CC(=C2F)C3=CC=C(C=C3)F,0.457286432160804,0.2155109,384.6296077254515,195.97833,0.4904751777210543
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)OC3CO3,0.457286432160804,0.24758634,384.6296077254515,221.00598,0.4254056967890352
CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C=CNS(=O)(=O)CC3=CC=CC=C3C=N,0.4623115577889447,0.26349062,388.5505849618115,233.41568,0.39926565815212517
CCOC(=O)/C=C/C1=CC=C(C=C1)CCNC(=O)CCCC#N,0.46733668341708545,0.14743012,392.47156219817157,142.85664,0.6360076565123848
CCOC(=O)/C=C/C1=C(N(C(=O)C(=C1)C(=O)NCC2=CC=C(C=C2)C(F)C=O)F)F,0.46733668341708545,0.17219645,392.47156219817157,162.18117,0.5867696332081035
CCOC(=O)/C=C/C1=CC=C(C=C1)CCNC(=O)CCCC2CC=NN2C=CC(=C(C=O)ONC(F)F)F,0.46733668341708545,0.21527976,392.47156219817157,195.79797,0.5011155138574148
CCOC(=O)/C=C/C1=C(C2=CC=CC=C2N1C)C(=CNS(=O)(=O)CCCCC(CF)F)CF,0.46733668341708545,0.26331344,392.47156219817157,233.27744,0.4056195205681041
CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)/C=C/C(=O)OOCCC/C=O)OOC,0.4723618090452261,0.09904486,396.3925394345315,105.10285,0.7348515892412888
CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)/C=C/C(=O)OCCC(=O)OO)C,0.4723618090452261,0.07888943,396.3925394345315,89.37609,0.7745263038226798
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)/C=C/C(=O)OOCCC,0.4723618090452261,0.16374475,396.3925394345315,155.58653,0.6074937918490511
CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC=C(C=C2)/C=C/C(=O)OCCC/C(=O)O)OC,0.4723618090452261,0.1362325,396.3925394345315,134.11942,0.6616500010960615
CC1=CC=NC=C1/C=C(/C2=CC=C(C=C2)/C=C/C(=O)OC3C=CC=CC3)N/NC#N,0.47738693467336685,0.2464816,400.31351667089154,220.14398,0.4500710748805916
CC(C)COC1=CC=C(C=C1)/C=C/C(=O)OC2=C3C=C(C=C2)/C=C/C(=O)OCCC=C4C=CCC=C43,0.47738693467336685,0.16267407,400.31351667089154,154.7511,0.6134252474916116
C1C2=CC(=NC=C2/C1=C(/C3=CC=C(C=C3)/C=C/C(=O)OCC=CCSN=N)CC=O)OOOOOO/CC(C)CC=CC/N/O/C(=C)CC(N)C=CC/OC(NC=O)N,0.47738693467336685,0.19921213,400.31351667089154,183.26082,0.5422067683212682
CC(C)COC1=CC=C(C=C1)/C=C/C(=O)OC(C)(C)C2CSC(=N2)NC=CC(=O)OC,0.47738693467336685,0.26871595,400.31351667089154,237.49287,0.40673281252015014
CC1=CC=NC=C1/C=C(/C2=CC=C(C=C2)/C=C/C(=O)OCC3=CC#CC=C3)C=O,0.47738693467336685,0.22443798,400.31351667089154,202.94391,0.49303758119601077
CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCCC2)NC(=O)C3=CC=C(C=C3)CC=O,0.4824120603015075,0.2655607,404.2344939072516,235.0309,0.41857782403453786
C1COC(=O)/C=C/C2=C(N(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)C=NC5=CC=CC=C51,0.4824120603015075,0.3292512,404.2344939072516,284.727,0.2956390559499801
CCOC(=O)/C=C/C1=C(N(C2=CC=CC=C21)S(=O)(=O)C3=CC=CC=C3)C=CC=CC(=O)C=CCC(C)OCC(=O)C(CF)F,0.4824120603015075,0.2453857,404.2344939072516,219.28888,0.4575206156334463
CCOC(=O)/C=C/C1=C(C=C(C=C1)OC2=CSC3=C2C=CC(=C3)O)CCC=O,0.4824120603015075,0.2457208,404.2344939072516,219.55035,0.45687377669882784
